minimum_nights,number_of_reviews,reviews_per_month,Price
1.0,0.0,0.0,125
3.0,0.0,0.0,400
7.0,19.0,1.45,220
30.0,0.0,0.0,112
5.0,2.0,0.7,100
5.0,2.0,0.21,80
2.0,73.0,2.14,300
1.0,106.0,3.78,146
2.0,14.0,4.2,95
4.0,107.0,1.29,61
1.0,127.0,5.37,900
1.0,0.0,0.0,76
1.0,0.0,0.0,40
9.0,2.0,0.22,219
2.0,10.0,4.23,100
10.0,0.0,0.0,125
3.0,4.0,0.18,165
1.0,297.0,5.92,67
6.0,0.0,0.0,150
30.0,2.0,0.09,26
2.0,3.0,0.28,54
31.0,1.0,0.34,350
1.0,1.0,0.13,151
8.0,4.0,0.18,130
2.0,35.0,4.25,55
1.0,20.0,0.78,69
3.0,70.0,2.51,149
3.0,2.0,0.03,80
7.0,3.0,0.21,125
3.0,0.0,0.0,250
2.0,140.0,5.61,150
3.0,50.0,1.33,79
1.0,1.0,0.07,200
2.0,14.0,2.27,300
15.0,0.0,0.0,70
5.0,1.0,0.11,46
3.0,16.0,0.74,186
1.0,11.0,3.79,50
30.0,5.0,0.14,159
1.0,0.0,0.0,137
1.0,58.0,1.77,61
1.0,12.0,5.37,119
1.0,0.0,0.0,39
1.0,1.0,0.03,67
45.0,1.0,0.06,95
30.0,0.0,0.0,70
1.0,1.0,0.02,80
30.0,0.0,0.0,50
2.0,8.0,0.76,100
2.0,6.0,0.62,120
2.0,111.0,1.89,75
2.0,59.0,1.02,115
3.0,35.0,1.44,80
3.0,12.0,0.34,100
2.0,169.0,4.17,186
4.0,1.0,0.11,65
7.0,11.0,1.04,142
1.0,194.0,3.81,58
1.0,3.0,0.06,89
3.0,0.0,0.0,80
3.0,9.0,0.93,500
2.0,153.0,3.77,118
2.0,0.0,0.0,77
3.0,0.0,0.0,99
1.0,1.0,1.0,125
7.0,0.0,0.0,699
1.0,5.0,0.17,109
14.0,1.0,0.22,40
28.0,1.0,0.06,36
3.0,7.0,1.11,95
1.0,5.0,0.06,300
4.0,171.0,4.14,270
3.0,1.0,1.0,35
2.0,249.0,4.12,69
1.0,0.0,0.0,60
2.0,0.0,0.0,165
5.0,25.0,0.72,109
1.0,20.0,5.17,75
4.0,11.0,0.56,108
1.0,2.0,0.06,70
3.0,1.0,0.05,44
1.0,3.0,0.9,150
2.0,51.0,1.19,210
1.0,2.0,0.04,150
3.0,0.0,0.0,189
3.0,0.0,0.0,249
2.0,5.0,0.13,89
5.0,7.0,0.09,425
8.0,25.0,1.05,106
30.0,1.0,1.0,150
21.0,0.0,0.0,80
7.0,0.0,0.0,150
1.0,30.0,0.84,148
1.0,1.0,0.02,50
7.0,4.0,0.13,203
1.0,13.0,0.53,52
2.0,72.0,3.11,152
5.0,1.0,0.05,80
1.0,4.0,1.85,75
2.0,167.0,4.6,75
2.0,29.0,3.95,60
1.0,0.0,0.0,100
1.0,0.0,0.0,400
4.0,0.0,0.0,60
1.0,11.0,2.41,50
1.0,0.0,0.0,100
2.0,25.0,1.78,175
1.0,10.0,0.18,225
1.0,8.0,8.0,125
6.0,32.0,0.43,175
2.0,10.0,0.23,135
3.0,16.0,0.81,199
1.0,133.0,8.87,65
5.0,0.0,0.0,300
5.0,49.0,1.01,80
24.0,0.0,0.0,70
1.0,2.0,0.05,250
3.0,13.0,1.32,99
1.0,38.0,3.68,130
4.0,25.0,1.12,200
3.0,17.0,1.45,150
1.0,1.0,1.0,165
1.0,1.0,0.04,65
3.0,16.0,0.25,125
1.0,2.0,1.46,500
4.0,14.0,0.54,75
5.0,47.0,1.77,79
6.0,23.0,0.76,55
5.0,3.0,0.06,150
3.0,84.0,2.95,240
3.0,2.0,1.33,300
2.0,79.0,1.7,85
30.0,7.0,0.19,95
3.0,27.0,0.95,38
1.0,0.0,0.0,80
1.0,1.0,0.02,59
1.0,10.0,0.52,130
15.0,0.0,0.0,150
30.0,1.0,0.03,59
2.0,16.0,0.43,300
2.0,6.0,0.3,75
2.0,9.0,0.74,156
3.0,21.0,1.49,139
3.0,13.0,0.6,176
2.0,1.0,1.0,550
3.0,7.0,0.21,189
2.0,13.0,2.52,91
5.0,18.0,0.29,269
1.0,88.0,3.76,105
5.0,2.0,0.05,65
2.0,4.0,1.24,375
2.0,12.0,0.65,185
2.0,0.0,0.0,250
3.0,22.0,3.13,48
4.0,130.0,3.04,219
3.0,6.0,2.86,180
1.0,104.0,2.26,62
14.0,13.0,0.77,450
30.0,0.0,0.0,175
1.0,1.0,0.03,65
4.0,10.0,1.43,80
1.0,7.0,0.2,199
1.0,85.0,2.23,125
2.0,15.0,3.52,377
1.0,4.0,0.11,135
3.0,15.0,4.89,150
1.0,158.0,7.33,86
2.0,34.0,2.12,85
1.0,2.0,0.22,369
2.0,110.0,2.74,225
1.0,1.0,0.57,199
4.0,28.0,0.59,59
30.0,9.0,0.17,2000
1.0,209.0,4.38,60
1.0,0.0,0.0,50
3.0,4.0,0.63,130
2.0,23.0,2.54,42
3.0,2.0,0.07,40
3.0,22.0,1.43,128
1.0,0.0,0.0,50
1.0,1.0,0.02,300
1.0,0.0,0.0,129
7.0,7.0,0.07,500
2.0,67.0,0.95,299
2.0,0.0,0.0,120
2.0,3.0,0.27,120
2.0,15.0,2.27,499
1.0,0.0,0.0,300
3.0,26.0,1.81,185
6.0,12.0,3.33,85
2.0,6.0,2.31,110
3.0,0.0,0.0,396
1.0,2.0,0.09,99
60.0,3.0,0.08,32
2.0,11.0,3.33,50
2.0,101.0,4.89,40
1.0,9.0,0.24,65
1.0,0.0,0.0,100
2.0,16.0,1.7,91
2.0,78.0,3.77,85
1.0,3.0,0.16,150
4.0,162.0,1.88,220
30.0,31.0,0.33,125
7.0,3.0,0.13,250
2.0,1.0,0.04,100
1.0,3.0,0.07,70
1.0,52.0,2.5,119
1.0,7.0,1.74,177
1.0,2.0,0.19,75
2.0,29.0,4.39,159
1.0,0.0,0.0,155
2.0,2.0,1.25,85
3.0,18.0,2.77,125
7.0,0.0,0.0,100
7.0,0.0,0.0,45
6.0,0.0,0.0,195
2.0,3.0,3.0,289
31.0,0.0,0.0,317
1.0,2.0,2.0,28
5.0,37.0,0.78,200
2.0,41.0,1.93,600
2.0,9.0,0.24,60
1.0,8.0,0.16,148
1.0,11.0,0.28,125
30.0,3.0,0.29,39
1.0,0.0,0.0,200
1.0,0.0,0.0,140
1.0,28.0,0.62,94
2.0,11.0,2.24,65
20.0,70.0,0.73,64
3.0,127.0,1.25,145
3.0,3.0,0.1,199
4.0,120.0,2.09,140
3.0,0.0,0.0,69
2.0,67.0,4.19,62
1.0,3.0,0.08,45
3.0,0.0,0.0,50
30.0,0.0,0.0,150
1.0,0.0,0.0,315
2.0,2.0,0.1,60
1.0,5.0,0.08,40
4.0,1.0,0.01,170
1.0,90.0,4.13,47
7.0,15.0,0.27,150
1.0,32.0,8.57,40
3.0,8.0,0.9,530
1.0,2.0,2.0,65
5.0,14.0,1.48,75
2.0,6.0,0.14,70
3.0,133.0,3.69,145
10.0,10.0,0.54,240
3.0,1.0,0.02,150
3.0,1.0,0.16,100
1.0,1.0,0.02,51
1.0,23.0,5.95,115
2.0,78.0,3.06,207
7.0,25.0,0.23,120
2.0,7.0,0.12,100
1.0,1.0,0.02,180
4.0,3.0,0.1,130
2.0,37.0,1.5,191
5.0,1.0,0.71,60
6.0,0.0,0.0,122
9.0,12.0,0.19,65
1.0,12.0,1.31,180
3.0,8.0,0.25,199
2.0,3.0,0.14,90
2.0,4.0,2.31,85
1.0,0.0,0.0,450
30.0,2.0,0.9,149
2.0,3.0,0.64,70
30.0,4.0,0.07,55
1.0,51.0,3.81,100
1.0,0.0,0.0,400
2.0,8.0,0.26,60
30.0,31.0,3.88,182
15.0,0.0,0.0,93
5.0,1.0,0.03,195
14.0,2.0,0.24,80
3.0,68.0,0.69,175
2.0,9.0,1.16,60
2.0,30.0,2.77,180
30.0,4.0,0.12,85
3.0,4.0,2.5,211
3.0,0.0,0.0,250
4.0,266.0,3.17,90
4.0,2.0,0.09,100
3.0,10.0,0.7,300
30.0,0.0,0.0,240
8.0,11.0,0.35,40
3.0,31.0,1.03,399
1.0,152.0,3.34,95
2.0,0.0,0.0,699
2.0,0.0,0.0,175
1.0,0.0,0.0,100
7.0,0.0,0.0,90
1.0,0.0,0.0,100
1.0,0.0,0.0,35
1.0,22.0,6.8,107
10.0,2.0,0.9,100
7.0,3.0,0.06,50
5.0,14.0,1.74,155
3.0,194.0,1.73,60
7.0,1.0,0.05,65
1.0,20.0,2.09,65
5.0,12.0,0.28,40
4.0,1.0,0.04,79
2.0,0.0,0.0,50
1.0,1.0,0.03,125
2.0,45.0,2.95,45
2.0,106.0,2.29,60
3.0,15.0,1.99,108
5.0,5.0,0.26,80
30.0,0.0,0.0,239
1.0,2.0,0.21,65
1.0,163.0,7.27,82
2.0,20.0,1.34,158
1.0,51.0,1.48,100
1.0,14.0,1.72,31
1.0,0.0,0.0,300
3.0,1.0,0.02,60
3.0,13.0,1.65,125
3.0,0.0,0.0,382
2.0,66.0,3.28,47
1.0,23.0,6.05,70
2.0,0.0,0.0,38
5.0,0.0,0.0,350
3.0,34.0,0.49,75
2.0,30.0,4.59,185
2.0,2.0,0.1,75
4.0,1.0,0.3,250
2.0,0.0,0.0,575
7.0,0.0,0.0,199
1.0,1.0,0.11,300
1.0,82.0,1.78,99
30.0,2.0,0.15,100
1.0,9.0,0.19,100
3.0,95.0,2.74,138
2.0,89.0,2.78,125
5.0,1.0,0.58,85
2.0,85.0,3.28,100
4.0,58.0,1.25,99
5.0,42.0,1.07,650
2.0,26.0,2.8,240
1.0,0.0,0.0,63
5.0,0.0,0.0,67
3.0,1.0,0.16,205
4.0,0.0,0.0,40
3.0,3.0,0.12,175
1.0,1.0,0.16,125
3.0,6.0,2.77,50
1.0,0.0,0.0,150
3.0,26.0,1.84,150
30.0,2.0,0.45,90
2.0,104.0,2.63,125
2.0,1.0,1.0,50
4.0,19.0,0.52,112
5.0,2.0,0.71,92
10.0,0.0,0.0,15
3.0,1.0,0.5,130
2.0,0.0,0.0,250
2.0,36.0,0.79,149
2.0,18.0,1.83,250
31.0,1.0,0.07,190
30.0,1.0,0.26,40
3.0,1.0,0.09,105
2.0,16.0,1.35,57
2.0,9.0,4.82,60
4.0,0.0,0.0,170
2.0,23.0,2.09,90
2.0,56.0,0.76,80
1.0,13.0,5.91,190
30.0,1.0,0.09,191
20.0,1.0,0.03,980
4.0,213.0,2.62,179
1.0,5.0,0.47,200
3.0,3.0,0.64,130
1.0,10.0,0.92,62
2.0,12.0,0.77,175
4.0,3.0,0.47,475
5.0,1.0,0.03,115
7.0,20.0,0.35,70
1.0,1.0,0.14,138
25.0,0.0,0.0,52
4.0,26.0,2.14,30
4.0,15.0,0.3,149
4.0,33.0,4.36,39
2.0,28.0,0.56,50
3.0,9.0,1.27,150
2.0,97.0,1.81,47
1.0,0.0,0.0,215
7.0,33.0,0.7,250
3.0,102.0,3.78,150
5.0,25.0,0.44,85
2.0,4.0,1.88,101
30.0,0.0,0.0,45
6.0,22.0,1.36,225
30.0,9.0,0.26,109
1.0,32.0,5.33,80
2.0,40.0,4.44,65
5.0,0.0,0.0,150
25.0,70.0,1.27,115
2.0,55.0,2.56,0
7.0,0.0,0.0,140
3.0,0.0,0.0,200
4.0,2.0,0.3,300
30.0,44.0,0.76,160
2.0,23.0,0.51,78
6.0,1.0,0.05,65
5.0,5.0,0.16,349
3.0,2.0,0.79,85
1.0,2.0,0.09,66
3.0,69.0,1.7,62
2.0,0.0,0.0,718
4.0,34.0,0.75,40
2.0,71.0,4.89,55
5.0,2.0,0.06,110
2.0,134.0,3.8,68
10.0,9.0,0.14,85
2.0,3.0,0.09,105
1.0,2.0,0.05,100
2.0,5.0,0.13,175
7.0,7.0,0.3,65
1.0,9.0,6.43,50
2.0,0.0,0.0,53
1.0,0.0,0.0,40
2.0,19.0,0.99,280
4.0,4.0,2.26,179
7.0,11.0,0.44,50
6.0,18.0,0.51,62
4.0,2.0,0.77,225
1.0,3.0,0.05,60
1.0,0.0,0.0,195
1.0,11.0,7.86,500
7.0,62.0,2.53,37
3.0,308.0,4.11,100
3.0,29.0,0.48,115
7.0,0.0,0.0,43
3.0,2.0,0.07,95
5.0,7.0,0.36,200
3.0,116.0,1.47,65
2.0,0.0,0.0,250
2.0,38.0,0.83,65
3.0,1.0,0.03,200
1.0,20.0,2.49,199
5.0,0.0,0.0,49
1.0,8.0,7.27,225
3.0,1.0,0.04,250
2.0,4.0,2.45,200
4.0,4.0,0.22,78
1.0,1.0,0.68,59
10.0,27.0,0.59,200
1.0,1.0,0.16,120
2.0,8.0,0.21,50
30.0,0.0,0.0,239
20.0,2.0,0.06,99
5.0,1.0,0.04,58
2.0,81.0,2.99,27
30.0,0.0,0.0,37
2.0,0.0,0.0,100
30.0,0.0,0.0,62
2.0,187.0,5.12,40
45.0,39.0,0.5,255
2.0,2.0,0.03,275
4.0,15.0,1.73,89
2.0,0.0,0.0,199
4.0,1.0,0.08,150
2.0,22.0,0.54,43
30.0,32.0,3.06,289
5.0,2.0,0.9,42
1.0,55.0,2.7,75
3.0,4.0,0.11,85
2.0,0.0,0.0,50
2.0,23.0,0.54,80
3.0,14.0,0.39,210
7.0,3.0,0.18,85
1.0,0.0,0.0,400
3.0,140.0,2.45,100
2.0,201.0,3.28,35
1.0,9.0,0.36,125
2.0,3.0,1.96,150
2.0,7.0,2.63,140
6.0,11.0,1.05,195
4.0,2.0,0.04,49
7.0,0.0,0.0,150
4.0,3.0,0.08,175
1.0,0.0,0.0,199
3.0,16.0,0.18,135
4.0,7.0,0.18,90
1.0,0.0,0.0,120
28.0,2.0,0.05,59
2.0,16.0,1.99,200
30.0,0.0,0.0,175
3.0,17.0,0.51,80
30.0,1.0,0.1,150
14.0,0.0,0.0,32
2.0,0.0,0.0,55
7.0,9.0,0.39,35
3.0,36.0,1.55,49
1.0,8.0,0.1,70
1.0,5.0,0.46,35
5.0,7.0,0.19,35
1.0,1.0,0.33,83
30.0,0.0,0.0,65
1.0,3.0,1.34,99
7.0,19.0,0.31,185
2.0,16.0,3.75,256
1.0,1.0,0.02,49
2.0,13.0,2.5,128
21.0,0.0,0.0,70
2.0,3.0,0.15,246
1.0,9.0,0.91,55
3.0,3.0,0.21,249
2.0,296.0,4.84,135
30.0,38.0,0.65,200
30.0,0.0,0.0,175
3.0,269.0,3.09,123
3.0,1.0,0.03,300
30.0,0.0,0.0,220
30.0,2.0,0.59,47
3.0,14.0,0.63,130
1.0,10.0,0.53,50
45.0,0.0,0.0,250
2.0,12.0,0.74,92
4.0,1.0,0.09,60
2.0,0.0,0.0,500
3.0,13.0,0.41,345
2.0,7.0,0.12,65
2.0,7.0,0.15,200
5.0,28.0,1.07,60
30.0,0.0,0.0,282
1.0,21.0,1.0,115
21.0,0.0,0.0,100
2.0,8.0,1.25,37
3.0,7.0,0.46,45
30.0,0.0,0.0,239
1.0,65.0,10.05,35
1.0,3.0,0.12,1000
1.0,1.0,0.02,120
3.0,0.0,0.0,55
1.0,23.0,2.74,75
1.0,5.0,0.23,75
4.0,8.0,0.27,44
1.0,1.0,1.0,67
1.0,0.0,0.0,89
1.0,19.0,0.85,60
2.0,12.0,0.61,99
1.0,104.0,1.05,109
1.0,0.0,0.0,55
30.0,0.0,0.0,150
1.0,14.0,2.37,35
5.0,73.0,0.66,185
4.0,6.0,0.39,81
1.0,9.0,3.38,39
1.0,4.0,0.17,39
30.0,5.0,0.13,96
5.0,0.0,0.0,150
2.0,62.0,2.22,99
5.0,26.0,0.67,85
4.0,1.0,0.03,110
3.0,0.0,0.0,70
1.0,1.0,0.02,250
3.0,1.0,0.03,50
30.0,3.0,0.29,40
1.0,21.0,4.09,75
5.0,4.0,0.41,130
1.0,49.0,2.72,95
1.0,0.0,0.0,36
1.0,24.0,1.15,148
1.0,26.0,2.9,74
14.0,4.0,0.36,110
11.0,0.0,0.0,65
3.0,6.0,0.44,97
30.0,1.0,0.03,89
6.0,9.0,0.26,380
3.0,1.0,0.02,85
1.0,2.0,0.09,100
4.0,2.0,0.05,199
2.0,4.0,0.26,228
7.0,6.0,0.17,39
3.0,1.0,0.02,195
1.0,4.0,0.08,80
3.0,10.0,1.6,190
7.0,29.0,2.06,170
30.0,2.0,0.21,65
1.0,12.0,0.65,56
2.0,51.0,2.06,300
1.0,45.0,4.44,99
1.0,7.0,7.0,300
4.0,5.0,0.15,149
2.0,0.0,0.0,105
1.0,23.0,1.33,68
1.0,266.0,10.34,95
21.0,24.0,0.49,53
2.0,13.0,0.28,124
1.0,18.0,2.81,100
5.0,0.0,0.0,150
1.0,0.0,0.0,332
3.0,4.0,0.11,325
1.0,0.0,0.0,85
1.0,1.0,0.14,100
1.0,4.0,0.56,120
2.0,1.0,0.02,98
2.0,1.0,0.05,120
1.0,10.0,0.29,81
2.0,46.0,2.34,60
1.0,49.0,0.58,119
2.0,6.0,0.25,60
2.0,8.0,3.08,66
2.0,1.0,0.05,119
4.0,0.0,0.0,280
1.0,5.0,0.43,189
2.0,105.0,1.88,175
3.0,10.0,0.51,121
1.0,1.0,0.02,82
2.0,157.0,2.73,98
9.0,0.0,0.0,175
2.0,2.0,1.67,489
30.0,1.0,0.04,239
29.0,0.0,0.0,230
10.0,1.0,0.03,184
2.0,17.0,2.13,200
3.0,32.0,1.25,139
90.0,0.0,0.0,90
5.0,1.0,0.16,100
1.0,0.0,0.0,1500
1.0,8.0,0.55,90
5.0,11.0,0.59,29
1.0,0.0,0.0,139
1.0,0.0,0.0,50
2.0,0.0,0.0,178
30.0,0.0,0.0,65
1.0,4.0,0.15,47
1.0,25.0,1.75,55
1.0,0.0,0.0,100
3.0,5.0,0.17,60
6.0,0.0,0.0,55
2.0,28.0,2.69,80
5.0,1.0,1.0,135
2.0,22.0,4.93,100
1.0,240.0,9.66,95
30.0,0.0,0.0,317
3.0,2.0,0.05,175
1.0,2.0,0.09,80
7.0,92.0,1.23,295
2.0,5.0,0.28,79
1.0,6.0,0.61,45
3.0,73.0,0.84,250
1.0,0.0,0.0,60
1.0,36.0,1.55,60
1.0,1.0,0.03,51
10.0,0.0,0.0,199
1.0,0.0,0.0,60
30.0,18.0,0.29,140
30.0,1.0,0.17,19
1.0,109.0,8.93,150
1.0,28.0,8.32,60
2.0,28.0,2.43,70
5.0,0.0,0.0,45
2.0,106.0,3.72,100
29.0,1.0,0.3,32
2.0,3.0,3.0,220
7.0,35.0,0.78,199
2.0,56.0,1.57,30
4.0,26.0,1.21,400
4.0,0.0,0.0,70
3.0,120.0,3.51,170
30.0,26.0,1.18,100
5.0,37.0,1.16,55
1.0,86.0,2.7,89
2.0,4.0,1.3,55
2.0,193.0,2.97,120
4.0,50.0,0.83,100
2.0,0.0,0.0,250
5.0,7.0,0.16,140
2.0,3.0,0.18,60
3.0,22.0,1.3,169
5.0,0.0,0.0,150
4.0,11.0,0.25,140
10.0,8.0,0.44,50
30.0,1.0,0.48,48
5.0,0.0,0.0,70
30.0,0.0,0.0,54
4.0,0.0,0.0,45
1.0,1.0,0.67,69
1.0,19.0,0.97,119
3.0,4.0,0.21,55
6.0,0.0,0.0,159
2.0,80.0,5.08,105
7.0,59.0,1.67,40
2.0,47.0,1.99,50
21.0,0.0,0.0,125
5.0,0.0,0.0,105
1.0,5.0,0.07,80
3.0,58.0,0.77,96
2.0,11.0,1.17,140
2.0,11.0,2.09,100
2.0,60.0,4.0,350
3.0,167.0,1.65,150
1.0,36.0,6.17,250
3.0,3.0,0.1,135
3.0,1.0,0.2,175
1.0,126.0,2.94,45
1.0,6.0,0.31,50
14.0,26.0,0.42,105
4.0,72.0,1.02,295
1.0,3.0,0.08,90
30.0,0.0,0.0,110
30.0,1.0,0.09,45
3.0,2.0,2.0,30
6.0,7.0,0.23,85
1.0,29.0,3.09,28
2.0,4.0,4.0,305
3.0,11.0,0.29,400
12.0,26.0,0.42,39
2.0,0.0,0.0,79
5.0,3.0,0.13,75
10.0,1.0,0.08,38
1.0,1.0,0.02,125
2.0,0.0,0.0,145
2.0,10.0,0.68,200
8.0,17.0,0.17,259
3.0,11.0,0.42,72
3.0,14.0,0.6,100
2.0,105.0,3.42,120
8.0,0.0,0.0,88
1.0,0.0,0.0,150
3.0,13.0,0.38,95
2.0,2.0,0.18,400
1.0,4.0,1.2,95
3.0,50.0,2.16,100
5.0,1.0,0.02,219
6.0,11.0,0.27,50
3.0,1.0,0.05,100
14.0,0.0,0.0,100
5.0,0.0,0.0,37
2.0,2.0,0.05,85
3.0,3.0,0.14,100
4.0,7.0,1.01,71
10.0,2.0,0.95,65
5.0,0.0,0.0,200
1.0,0.0,0.0,160
3.0,60.0,1.59,120
3.0,0.0,0.0,68
1.0,73.0,2.61,71
3.0,5.0,0.39,150
30.0,3.0,0.13,72
30.0,1.0,0.26,35
2.0,43.0,2.19,50
6.0,130.0,1.42,85
11.0,0.0,0.0,1000
2.0,1.0,0.05,66
2.0,6.0,0.48,95
2.0,18.0,0.52,80
2.0,101.0,3.07,145
1.0,2.0,0.05,350
3.0,9.0,3.18,125
3.0,7.0,0.15,400
14.0,2.0,0.06,55
4.0,2.0,0.11,175
4.0,0.0,0.0,25
1.0,5.0,0.45,100
15.0,0.0,0.0,35
3.0,2.0,0.04,75
2.0,28.0,3.19,59
1.0,9.0,1.18,99
1.0,20.0,4.05,150
3.0,0.0,0.0,54
1.0,52.0,4.07,159
2.0,34.0,0.88,60
30.0,0.0,0.0,388
3.0,0.0,0.0,150
1.0,77.0,4.0,69
1.0,0.0,0.0,28
2.0,0.0,0.0,129
2.0,2.0,0.21,250
1.0,6.0,0.49,115
1.0,104.0,8.64,40
30.0,2.0,0.12,500
3.0,24.0,1.63,168
1.0,23.0,1.87,185
2.0,6.0,0.86,55
7.0,6.0,0.16,100
4.0,3.0,2.73,295
11.0,4.0,0.22,320
1.0,14.0,3.68,125
4.0,5.0,2.27,75
30.0,0.0,0.0,220
3.0,2.0,0.04,225
30.0,10.0,0.17,124
5.0,1.0,0.02,115
4.0,2.0,0.76,200
3.0,0.0,0.0,115
3.0,2.0,1.67,217
1.0,0.0,0.0,100
30.0,2.0,0.04,50
1.0,9.0,0.28,90
2.0,116.0,2.1,82
1.0,2.0,0.03,70
1.0,3.0,3.0,50
2.0,0.0,0.0,100
3.0,21.0,0.49,100
1.0,0.0,0.0,37
3.0,2.0,0.05,120
4.0,75.0,4.36,200
4.0,66.0,2.35,88
3.0,3.0,0.07,65
2.0,43.0,5.47,79
2.0,11.0,0.16,100
30.0,0.0,0.0,35
1.0,1.0,0.02,69
2.0,0.0,0.0,66
2.0,14.0,0.67,90
5.0,13.0,0.37,115
7.0,0.0,0.0,50
2.0,2.0,2.0,60
20.0,2.0,0.1,110
2.0,54.0,1.22,60
2.0,4.0,1.22,170
5.0,0.0,0.0,179
6.0,76.0,1.75,58
2.0,61.0,2.52,256
5.0,85.0,2.24,63
1.0,0.0,0.0,50
22.0,21.0,0.34,79
5.0,2.0,0.07,65
2.0,17.0,3.11,65
3.0,122.0,3.26,140
30.0,26.0,0.56,85
3.0,130.0,1.84,165
2.0,1.0,0.03,100
1.0,13.0,4.94,60
20.0,4.0,0.11,60
2.0,7.0,0.15,299
2.0,8.0,1.03,150
2.0,15.0,0.31,110
2.0,6.0,0.2,58
1.0,32.0,2.03,96
1.0,84.0,3.97,45
2.0,1.0,0.03,40
3.0,7.0,4.04,135
3.0,30.0,4.95,104
4.0,36.0,0.71,150
3.0,9.0,0.66,74
1.0,1.0,0.67,80
3.0,4.0,0.23,150
7.0,0.0,0.0,40
2.0,6.0,0.14,55
2.0,8.0,0.51,49
4.0,9.0,0.13,95
1.0,0.0,0.0,100
2.0,3.0,0.14,120
2.0,9.0,0.2,89
30.0,3.0,0.17,150
3.0,16.0,1.38,38
1.0,37.0,2.58,55
2.0,7.0,4.12,278
3.0,2.0,0.03,169
3.0,2.0,0.86,135
3.0,24.0,0.68,105
10.0,1.0,0.03,50
30.0,0.0,0.0,60
2.0,0.0,0.0,236
7.0,0.0,0.0,170
20.0,0.0,0.0,60
3.0,50.0,2.15,125
1.0,6.0,0.43,150
30.0,0.0,0.0,271
1.0,10.0,1.36,16
30.0,1.0,0.03,160
2.0,125.0,2.75,120
21.0,2.0,0.5,125
9.0,11.0,0.53,91
2.0,167.0,4.16,65
4.0,23.0,0.87,32
5.0,15.0,0.29,100
1.0,62.0,2.87,155
1.0,8.0,1.13,55
2.0,27.0,1.0,125
2.0,29.0,2.13,275
7.0,0.0,0.0,395
2.0,19.0,4.45,175
3.0,41.0,0.79,275
3.0,55.0,2.52,90
2.0,1.0,0.04,90
3.0,46.0,0.76,95
2.0,198.0,3.1,100
2.0,31.0,0.94,80
2.0,182.0,2.85,98
1.0,5.0,0.16,60
3.0,63.0,1.33,35
7.0,0.0,0.0,110
7.0,0.0,0.0,55
2.0,1.0,0.19,99
5.0,1.0,1.0,50
3.0,74.0,3.29,90
90.0,4.0,0.19,127
20.0,29.0,0.59,34
20.0,2.0,0.08,50
1.0,0.0,0.0,150
1.0,1.0,0.59,800
5.0,15.0,1.75,135
2.0,5.0,0.79,139
30.0,0.0,0.0,200
3.0,19.0,0.56,199
1.0,2.0,2.0,75
2.0,0.0,0.0,134
2.0,16.0,1.71,55
5.0,37.0,0.59,50
7.0,0.0,0.0,80
5.0,2.0,0.07,90
1.0,25.0,0.63,64
3.0,0.0,0.0,140
2.0,11.0,2.6,125
2.0,160.0,1.8,95
3.0,0.0,0.0,120
2.0,68.0,3.25,52
3.0,1.0,0.09,198
1.0,1.0,0.02,175
4.0,1.0,1.0,190
29.0,0.0,0.0,237
6.0,3.0,0.1,300
4.0,0.0,0.0,95
3.0,8.0,0.17,70
2.0,104.0,2.19,63
3.0,10.0,0.79,1000
2.0,106.0,2.96,199
1.0,16.0,1.24,85
2.0,168.0,3.93,199
1.0,141.0,3.77,45
7.0,0.0,0.0,125
1.0,0.0,0.0,150
1.0,3.0,1.7,129
30.0,36.0,0.44,60
1.0,2.0,0.04,100
30.0,1.0,1.0,150
5.0,5.0,0.2,65
3.0,4.0,0.76,35
1.0,40.0,3.09,209
3.0,5.0,2.73,220
3.0,25.0,0.73,49
30.0,4.0,0.19,90
5.0,3.0,0.32,115
3.0,104.0,1.65,111
29.0,2.0,0.6,169
1.0,0.0,0.0,75
2.0,3.0,0.1,149
30.0,0.0,0.0,48
1.0,26.0,0.47,180
29.0,0.0,0.0,187
3.0,1.0,1.0,399
2.0,21.0,0.94,130
4.0,17.0,0.56,125
1.0,6.0,3.21,449
3.0,43.0,0.44,75
4.0,28.0,0.49,250
5.0,34.0,0.52,30
3.0,0.0,0.0,229
2.0,87.0,2.54,85
3.0,8.0,0.54,75
3.0,105.0,1.73,195
1.0,0.0,0.0,105
7.0,2.0,0.77,99
5.0,1.0,1.0,44
3.0,5.0,0.15,75
4.0,93.0,2.69,77
2.0,44.0,5.55,100
2.0,53.0,7.07,90
1.0,30.0,4.52,66
7.0,2.0,0.07,47
2.0,44.0,5.64,160
2.0,1.0,0.02,80
3.0,2.0,1.33,140
3.0,7.0,0.53,109
6.0,4.0,0.06,120
2.0,23.0,0.59,135
2.0,13.0,0.47,75
2.0,17.0,0.21,200
3.0,17.0,0.28,190
5.0,18.0,0.98,70
30.0,0.0,0.0,50
7.0,53.0,2.24,60
20.0,0.0,0.0,86
2.0,2.0,0.3,120
3.0,0.0,0.0,90
3.0,1.0,0.02,40
1.0,0.0,0.0,165
3.0,92.0,1.53,300
7.0,90.0,1.97,115
7.0,6.0,0.1,115
2.0,0.0,0.0,200
7.0,0.0,0.0,42
4.0,0.0,0.0,220
1.0,34.0,0.45,800
5.0,48.0,1.52,110
4.0,61.0,1.9,90
2.0,77.0,1.56,60
